Pro_code,Pro_definition,HR,HR_Lower_CI,HR_Upper_CI,HR_p_val,p_val_fdr,p_val_bfi
ANGPTL4,Angiopoietin-related protein 4,1.1239681254363942,1.4895626193247349,2.112113180239255,8.727025343953925e-05,0.0018361366991726132,0.12767638078204593
ANGPTL7,Angiopoietin-related protein 7,1.0274920635412867,1.5404490550621097,2.182299212469423,0.3532342380268336,0.5684312679729564,1.0
ANKRD54,Ankyrin repeat domain-containing protein 54,1.0082901054203168,1.5330350974122646,2.177155815030775,0.7734476199701199,0.8805866677169536,1.0
ANPEP,Aminopeptidase N,1.0686014228971712,1.5659779679217207,2.2145152843416867,0.018025140327318945,0.08879050605679333,1.0
ANXA10,Annexin A10,1.05719843224351,1.533920546296391,2.1917212545681504,0.053233090881328,0.18495220848443383,1.0
ANXA11,Annexin A11,0.9653638874971674,1.5373753983534297,2.1826946288669626,0.20886884943101983,0.4112720413426406,1.0
ANXA3,Annexin A3,0.9667399757237701,1.5330370373515945,2.169941447320783,0.23208149752441495,0.44325366470710903,1.0
ANXA4,Annexin A4,0.9625226186957776,1.5425275809743648,2.187502235156004,0.18207408006120754,0.38437861346254926,1.0
ANXA5,Annexin A5,1.0563832486701306,1.5571628102632529,2.2203524652805884,0.05715940871394404,0.19128391216904558,1.0
AOC1,Amiloride-sensitive amine oxidase [copper-containing],0.9810419567176633,1.534033808803867,2.1823818272371756,0.5043800644344271,0.6986653451238992,1.0
AOC3,Membrane primary amine oxidase,0.9818094960930718,1.5843337673660518,2.2542010189118042,0.5399140958181547,0.725202670766013,1.0
APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,1.0178220362047752,1.495883639523393,2.1231936859321894,0.5555038222714598,0.7374792123259035,1.0
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,0.9894586519361455,1.5590841792916876,2.2035370079683414,0.7109454619235505,0.843742620190367,1.0
APLP1,Amyloid-like protein 1,0.9593435580571513,1.54594173790334,2.1911801612980617,0.1554272075554941,0.35036980686238506,1.0
APOH,Beta-2-glycoprotein 1,1.0360197131151747,1.520575425838205,2.155959538131527,0.20137186598046586,0.4063545378336849,1.0
APOM,Apolipoprotein M,0.9249371450446345,1.5671437343555294,2.217155183946955,0.026736669954078363,0.11538568773692226,1.0
APP,Amyloid-beta precursor protein,0.9463891789865881,1.544578856988956,2.1900948023394897,0.05001647550413344,0.1771770064468456,1.0
APRT,Adenine phosphoribosyltransferase,0.9975949829442748,1.5760269261662425,2.235207459233349,0.9328992666117039,0.9693406442137236,1.0
AREG,Amphiregulin,1.2047448949512582,1.3421601856515712,1.9182936026848323,8.439651503044337e-10,1.209224789182791e-07,1.2347210148953865e-06
ARG1,Arginase-1,1.0192813523317412,1.5635283484516667,2.216123252193909,0.49390674939408574,0.6901485906051075,1.0
ARHGAP1,Rho GTPase-activating protein 1,0.951521648308798,1.5281804425925194,2.170260271336716,0.08570583794384001,0.2505528154078599,1.0
ARHGAP25,Rho GTPase-activating protein 25,0.969256462153049,1.5310771113842134,2.174387927419452,0.28420797968136463,0.5052202603570309,1.0
ARHGEF12,Rho guanine nucleotide exchange factor 12,0.9840072657778826,1.5338028283463472,2.1780252693957745,0.5696866278257005,0.7457133291203318,1.0
ARID4B,AT-rich interactive domain-containing protein 4B,0.9913142504059216,1.5426115444051685,2.19873138573016,0.7601539584304449,0.8729240511646318,1.0
ARNT,Aryl hydrocarbon receptor nuclear translocator,1.0261282694766984,1.5113914631278624,2.153148813256971,0.3675625549438646,0.5814370366195383,1.0
ARSA,Arylsulfatase A,0.9974754359908091,1.541812663697769,2.1850437794526676,0.9307237496892742,0.9681012896168953,1.0
ARSB,Arylsulfatase B,0.9860531414406989,1.5012339024783419,2.1316251235213217,0.6256626071212255,0.7823456360840623,1.0
ART3,Ecto-ADP-ribosyltransferase 3,0.9956553431025289,1.573827987646088,2.225919846724794,0.8843880779936638,0.942359619886912,1.0
ARTN,Artemin,1.0382868825935576,1.5706327158689875,2.2354358480724783,0.18446056486400672,0.38773822758051985,1.0
ASAH2,Neutral ceramidase,0.9343979098804139,1.576335422415122,2.2437972300664577,0.02053634172185588,0.09754762317881543,1.0
ASGR1,Asialoglycoprotein receptor 1,1.0423002185024637,1.543954821183123,2.192142573531298,0.1917578269650277,0.3943076916212539,1.0
ATF2,Cyclic AMP-dependent transcription factor ATF-2,1.0192849465761336,1.5514588911883334,2.2139265301159172,0.5047773546110468,0.6986653451238992,1.0
ATG4A,Cysteine protease ATG4A,1.0125133538006819,1.533898446790621,2.1790607411053795,0.6626832854414553,0.8118436160960635,1.0
ATOX1,Copper transport protein ATOX1,0.9872226089065305,1.5242388404172407,2.1607929192041766,0.6550424701904476,0.8039657163495175,1.0
ATP5IF1,"ATPase inhibitor, mitochondrial",0.9960293937653596,1.540547003874474,2.1814180416212707,0.8884194794691072,0.9425364020763624,1.0
ATP5PO,"ATP synthase subunit O, mitochondrial",0.9799678740205695,1.5506932337042119,2.2113064651589354,0.47684120212836734,0.6806035889890746,1.0
ATP6AP2,Renin receptor,0.9980630640796123,1.5307204162310641,2.1747837905008676,0.9465909988210516,0.9745690578995063,1.0
ATP6V1D,V-type proton ATPase subunit D,0.9854703316353529,1.4735647542826957,2.0943188670675075,0.5974648872184214,0.7607407571806357,1.0
ATP6V1F,V-type proton ATPase subunit F,1.009885214112817,1.556438205928368,2.216628710984034,0.7310009408392448,0.8562484999582187,1.0
ATXN10,Ataxin-10,0.969234157080169,1.5637279330491778,2.2273410762931967,0.2710704393983176,0.49084774776855616,1.0
AXIN1,Axin-1,0.9714980331478916,1.537443342828065,2.1817161102938942,0.30748429157486007,0.5323944037650601,1.0
AXL,Tyrosine-protein kinase receptor UFO,0.9979922746957854,1.572862288642847,2.224319201602421,0.9437763693336546,0.9730407528788843,1.0
AZU1,Azurocidin,1.0410721582470257,1.5469015703342202,2.203771199082362,0.1641128203964396,0.36294390297121415,1.0
B4GALT1,"Beta-1,4-galactosyltransferase 1",1.0466610650887287,1.5264806273495921,2.1608663847678016,0.11128745837784225,0.29073848501211286,1.0
B4GAT1,"Beta-1,4-glucuronyltransferase 1",0.895354090329308,1.5530523769897124,2.2018580768148843,0.00025210985636947786,0.003662191048401188,0.3688367198685461
BACH1,Transcription regulator protein BACH1,0.9750522876053714,1.5346472840442882,2.1789567604620745,0.3784156860856771,0.5928553681762281,1.0
BAG3,BAG family molecular chaperone regulator 3,0.9121277834467989,1.5142149624443129,2.149926364535539,0.001480830078394673,0.013711736738553207,1.0
BAG6,Large proline-rich protein BAG6,0.9660790117997253,1.5464175138041927,2.194050673509555,0.23360169566401368,0.4444203911007178,1.0
BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,1.0337926869812253,1.510111223358159,2.14992269198507,0.26399793421775164,0.48339046027605836,1.0
BAMBI,BMP and activin membrane-bound inhibitor homolog,1.0493607354237966,1.5320697523032967,2.1791046046272613,0.09514363843316488,0.2658268588557116,1.0
BANK1,B-cell scaffold protein with ankyrin repeats,0.9567316051703412,1.5290131309806083,2.1727662667433245,0.1178540169620104,0.29604779690903077,1.0
BAX,Apoptosis regulator BAX,0.9643045142289617,1.5698137783503001,2.2358626271132254,0.2086381542869867,0.4112720413426406,1.0
BCAM,Basal cell adhesion molecule,1.0367848376720208,1.534818173101064,2.1744143222656294,0.20697422943041746,0.41049848851738374,1.0
BCAN,Brevican core protein,0.8198819023217436,1.4508187348183479,2.06328805121999,1.2975809033859265e-10,2.7119440880765866e-08,1.8983608616536106e-07
BCL2L11,"Bcl-2-like protein 11, Isoform BimL ",1.0330223784678405,1.5120992745682342,2.1476287944550663,0.2661690883420864,0.4857401124422528,1.0
BCR,Breakpoint cluster region protein,0.9675459241435742,1.526289931041996,2.1666116737846957,0.24541862214861587,0.46150057095555913,1.0
BGN,Biglycan,0.9979543545541475,1.5247838367901905,2.165355578693015,0.9431714145834607,0.9730407528788843,1.0
BID,BH3-interacting domain death agonist,0.9772437394414938,1.5314771214541467,2.1718058907368767,0.422761756915199,0.6356633611170978,1.0
BIN2,Bridging integrator 2,0.9874484622365423,1.5392313382119946,2.1808760149240145,0.6523802456834291,0.8020439491049216,1.0
BIRC2,Baculoviral IAP repeat-containing protein 2,0.9648203368715598,1.5372349456445646,2.1837425710570177,0.21433575834727914,0.41865582705216203,1.0
BLMH,Bleomycin hydrolase,0.9942805180257603,1.536446409554698,2.1717689967404104,0.8435406485894499,0.9201695471685698,1.0
BLVRB,Flavin reductase,1.0031281995373427,1.541369608008767,2.1836191143266355,0.9116021312518666,0.9567244749078055,1.0
BMP4,Bone morphogenetic protein 4,0.9751945909823546,1.563303970276417,2.2175501706031637,0.3870949987123725,0.6024680671448946,1.0
BMP6,Bone morphogenetic protein 6,0.9875222383194613,1.5217084574250377,2.164853069746717,0.6663360797066955,0.8137309554348043,1.0
BOC,Brother of CDO,1.0000970023808453,1.5476716529024512,2.1980818840960814,0.9973532776828742,0.9988756743206806,1.0
BPIFB1,BPI fold-containing family B member 1,1.0418592354460516,1.563849867090432,2.21285468562923,0.19168204446945378,0.3943076916212539,1.0
BRK1,Protein BRICK1,1.1101773248498323,1.5631401077995208,2.2282719105658537,0.0003422230879649714,0.004242986251633501,0.5006723776927532
BSG,Basigin,1.0873904889521862,1.4958901390982164,2.1265533820730123,0.003467998856354956,0.02588613432064949,1.0
BST1,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2,1.009391167761109,1.5180019215828302,2.152574383973086,0.7401418529320455,0.8628110710560278,1.0
BST2,Bone marrow stromal antigen 2,1.0635637404903848,1.5255012245220416,2.1596231806081287,0.03716262312366238,0.14509617269628303,1.0
BTC,Probetacellulin,0.9943727344099903,1.5167206968599916,2.1578211718478815,0.8440652989065076,0.9201695471685698,1.0
BTN2A1,Butyrophilin subfamily 2 member A1,1.0529100588067053,1.5069717446137207,2.136925596401009,0.0679323184308729,0.21794952163238387,1.0
BTN3A2,Butyrophilin subfamily 3 member A2,1.0667187397013744,1.5264733022806949,2.1655868568096834,0.026368352632757185,0.11515492507977242,1.0
C19orf12,Protein C19orf12,0.973561584302685,1.5562567198243953,2.2192418402722702,0.38446934657550247,0.6002973895837355,1.0
C1QA,Complement C1q subcomponent subunit A,1.1113624369848598,1.550485012204554,2.199501413649327,0.0003396339452684605,0.004242986251633501,0.4968844619277577
C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,1.0140510656004391,1.5722702917659708,2.2275760263277697,0.6337765024832172,0.7877782694417559,1.0
C2,Complement C2,0.9595936941147132,1.5899709660285728,2.256160094807351,0.15056607958980128,0.344938662305262,1.0
C2CD2L,Phospholipid transfer protein C2CD2L,1.0521915843404517,1.5507441463857718,2.214051206634488,0.07912527816665318,0.24066586685616137,1.0
C4BPB,C4b-binding protein beta chain,1.0475381040345646,1.5219968709330305,2.1563774334725765,0.11183244591795022,0.29087684261385216,1.0
CA1,Carbonic anhydrase 1,1.0053043926004512,1.5862442458746526,2.2522420100526297,0.8551492003367014,0.9250378394928939,1.0
CA11,Carbonic anhydrase-related protein 11,0.971330217110271,1.5332663787873468,2.1793283209407743,0.30814647570784975,0.5323944037650601,1.0
CA12,Carbonic anhydrase 12,1.101095404287034,1.4698723822149806,2.0902157560168213,0.0005739736267344986,0.0064594108916351655,0.8397234159125714
CA13,Carbonic anhydrase 13,0.9447264182719668,1.5469269067125606,2.199101532610367,0.04463131343283804,0.16530534570187863,1.0
CA14,Carbonic anhydrase 14,0.9552801573803943,1.5470138520477181,2.185360743100468,0.13077311290984545,0.3153368237594701,1.0
CA2,Carbonic anhydrase 2,1.0131170882034548,1.5386390718128833,2.181785395987616,0.6481438987690255,0.7988496410270296,1.0
CA3,Carbonic anhydrase 3,1.0713342182106467,1.5053430034825552,2.132055491460671,0.017123174450240666,0.08608661244227524,1.0
CA4,Carbonic anhydrase 4,1.0551591918701912,1.5409500066664452,2.1772536219919076,0.05624383916967728,0.190473927558421,1.0
CA5A,"Carbonic anhydrase 5A, mitochondrial",0.9619977531152317,1.5346665331217344,2.17869160360229,0.2046182651882252,0.4092364357146976,1.0
CA6,Carbonic anhydrase 6,0.8974151535929664,1.53216998235121,2.171700821931974,0.000713204745700702,0.007672195168824464,1.0
CA9,Carbonic anhydrase 9,0.9756643783938215,1.5638348658032573,2.2146858748319778,0.3676208194621141,0.5814370366195383,1.0
CALB1,Calbindin,1.142324063392417,1.4732225941693575,2.0925151346905912,4.019303729537937e-06,0.0001400057465789048,0.005880241356314002
CALB2,Calretinin,1.0319456354763268,1.5478149968467412,2.206771190062586,0.31803880131789286,0.5385309795463857,1.0
CALCA,Calcitonin,1.1041742466754212,1.5332856050998043,2.1776638704566715,0.0059515869538543445,0.03778412463763097,1.0
CALCOCO1,Calcium-binding and coiled-coil domain-containing protein 1,0.9645277023285952,1.562389484055795,2.209380512429581,0.1980623278335714,0.40245164669515965,1.0
CAMKK1,Calcium/calmodulin-dependent protein kinase kinase 1,1.0167636151054853,1.5204546885649697,2.159122169169321,0.5638986879141268,0.7432856448949461,1.0
CANT1,Soluble calcium-activated nucleotidase 1,0.9709136123730646,1.5681530521483276,2.2232432443639274,0.3089561509203937,0.5323944037650601,1.0
CAPG,Macrophage-capping protein,1.0933348657370938,1.5665663458745718,2.2176039293774084,0.0023536447852823433,0.019129901782600378,1.0
CARHSP1,Calcium-regulated heat-stable protein 1,0.9960789117444229,1.5551265423013938,2.2164954591588066,0.8908548942528783,0.9437514194728175,1.0
CASP1,Caspase-1,0.9948089270270994,1.5591451478451603,2.2205679103904186,0.8562331434827348,0.9250378394928939,1.0
CASP10,Caspase-10,1.0156148677379067,1.557935837976418,2.218596127930549,0.5882461949229303,0.7589102144376075,1.0
CASP2,Caspase-2,0.9748985721819776,1.5423746245419823,2.189244305040998,0.3733020691857979,0.5885139301926965,1.0
CASP3,Caspase-3,0.9567549221710165,1.555024584287537,2.197420625686492,0.11535979051125994,0.29402678313235764,1.0
CASP8,Caspase-8,0.9614974208933881,1.5475011669285117,2.1871725628021963,0.16888812983496343,0.3687810954455992,1.0
CBLIF,Cobalamin binding intrinsic factor,0.933004053135967,1.5759671486074491,2.2355188450132206,0.008990288871526952,0.051378096168140354,1.0
CBLN4,Cerebellin-4,0.934959762057548,1.5651100796015565,2.214939947967354,0.017416617125908616,0.08696420087100445,1.0
CC2D1A,Coiled-coil and C2 domain-containing protein 1A,0.9717159447652898,1.5616379102930942,2.2146884456281666,0.3250543966616507,0.5442095498287856,1.0
CCDC80,Coiled-coil domain-containing protein 80,1.1245575568654218,1.5569363341619964,2.2068626549036114,0.00012387732410157616,0.002396698410710765,0.18123252516060592
CCL11,Eotaxin,1.0090244527388368,1.5134083514765002,2.152219435289273,0.7678574749827862,0.8783232884283161,1.0
CCL13,C-C motif chemokine 13,0.9538498595771128,1.5311382542100007,2.169914232965007,0.09988243821444465,0.2731364618836122,1.0
CCL14,C-C motif chemokine 14,1.0536779109689478,1.5736892336961184,2.2280802189603426,0.06753232516487422,0.21714239937628785,1.0
CCL15,C-C motif chemokine 15,1.0472068775432233,1.4939257201648872,2.1215628277976903,0.11706105790270699,0.29600658214381553,1.0
CCL16,C-C motif chemokine 16,1.0413847247978898,1.5138159798813267,2.141657866047265,0.19132802533542137,0.3943076916212539,1.0
CCL17,C-C motif chemokine 17,1.017371748984336,1.5126428747203216,2.1469411335773603,0.5465244614505231,0.7308640649927929,1.0
CCL18,C-C motif chemokine 18,1.0975787437916849,1.6149116498554057,2.2901207788127635,0.0022939955513556474,0.018854581413670295,1.0
CCL19,C-C motif chemokine 19,1.064494887958754,1.51719843657724,2.149055176427911,0.022595434460664938,0.10428113758975648,1.0
CCL2,C-C motif chemokine 2,0.9490130878201439,1.5647973013864702,2.21912615877541,0.06823434671649438,0.2184134945065979,1.0
CCL20,C-C motif chemokine 20,1.030124493412974,1.5101004849615194,2.1430402753494313,0.3017343507603967,0.5259456014514391,1.0
CCL21,C-C motif chemokine 21,1.0584292384812148,1.5179730416976933,2.1518107400203337,0.052342976245473745,0.18276318436068756,1.0
CCL22,C-C motif chemokine 22,1.036747714291824,1.5122845147366135,2.1475689083564626,0.22702827608385565,0.43599536117156723,1.0
CCL23,C-C motif chemokine 23,1.0415797621123684,1.53143704588453,2.1711902776904646,0.16664247387579173,0.36546414487760004,1.0
CCL24,C-C motif chemokine 24,1.0087454799541031,1.5030721625194305,2.1358570460592485,0.7599720148942569,0.8729240511646318,1.0
CCL25,C-C motif chemokine 25,1.0654336344901585,1.4863688989778017,2.1079359987602246,0.030885647191271164,0.1272836671572668,1.0
CCL26,C-C motif chemokine 26,0.9914067885238641,1.5208310430355148,2.1606090512633043,0.7589501227549835,0.8729240511646318,1.0
CCL27,C-C motif chemokine 27,0.9676769362972097,1.5619712432953046,2.212420058530906,0.2872918179199011,0.5082320793431866,1.0
CCL28,C-C motif chemokine 28,0.999944931637431,1.5305058713849662,2.1740115562713247,0.9984959653483454,0.9988756743206806,1.0
CCL3,C-C motif chemokine 3,1.0561432551392615,1.516729224942333,2.153063332250111,0.08010541153078587,0.24230724256561317,1.0
CCL4,C-C motif chemokine 4,0.991627962967511,1.5272551485472992,2.1636989296860922,0.7714316332554582,0.8800007538292636,1.0
CCL5,C-C motif chemokine 5,0.9939716085372023,1.5743551322104936,2.226403186312304,0.8320883193305189,0.9146094749666034,1.0
CCL7,C-C motif chemokine 7,1.0178521662637388,1.5189806773567993,2.1570250414164995,0.5583787416489722,0.7385914583770122,1.0
CCL8,C-C motif chemokine 8,0.9597986074939249,1.5537741417765645,2.1961600626929445,0.14881374091580538,0.3433982696527181,1.0
CCN1,CCN family member 1,0.9946140847344241,1.498421268876564,2.1276988201701674,0.8578482176882678,0.9250378394928939,1.0
CCN2,CCN family member 2,0.9904516281536432,1.5294398421187059,2.168270762747847,0.7418497039087528,0.8628110710560278,1.0
CCN3,CCN family member 3,1.0522877609996288,1.553009715431824,2.197681470898392,0.09257170564371717,0.26328797347916744,1.0
CCN4,CCN family member 4,1.043042041040837,1.530258889939659,2.165799279499759,0.15116869335198185,0.345562184959296,1.0
CCN5,CCN family member 5,1.105888092716854,1.53281692218829,2.1720009517209315,0.0027508169799903494,0.021738466724277893,1.0
CCS,Copper chaperone for superoxide dismutase,0.9344636294780017,1.547352331758767,2.1964696100136165,0.01955271790607296,0.09440800757948759,1.0
CCT5,T-complex protein 1 subunit epsilon,0.9926918263842482,1.5335008489347441,2.179501266737435,0.798205360645896,0.9003658000192335,1.0
